timestamp,sensor_id,ssid,bssid,channel,signal,classification,manufacturer
2026-04-22T02:02:15.113657,1,Hidden,58:ba:d4:d9:87:a8,2,-36,SUSPICIOUS,Unknown
2026-04-22T02:02:15.146873,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:15.249343,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:15.359089,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:15.454226,1,WE_3EB0C3,58:be:72:3e:b0:cc,3,-84,SUSPICIOUS,Cisco Meraki
2026-04-22T02:02:15.617176,1,Hidden,1e:3c:d4:1f:3c:e0,9,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:15.860916,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:15.967927,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:16.147217,1,WE,b0:ac:d2:3b:3a:1f,11,-78,SUSPICIOUS,Unknown
2026-04-22T02:02:16.481933,1,WE_3EB0C3,58:be:72:3e:b0:cc,3,-78,SUSPICIOUS,Cisco Meraki
2026-04-22T02:02:16.731528,1,ghanam,60:9b:b4:3e:2c:3c,11,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:16.971312,1,WE_3EB0C3,58:be:72:3e:b0:cc,3,-84,SUSPICIOUS,Cisco Meraki
2026-04-22T02:02:17.102458,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:17.190460,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:17.710923,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:17.904898,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:18.212887,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:18.297286,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-68,SUSPICIOUS,Unknown
2026-04-22T02:02:18.522396,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:19.136409,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:19.199163,1,WE_91A382,60:9b:b4:91:a3:88,4,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:19.616247,1,Hidden,58:ba:d4:d9:87:a8,2,-42,SUSPICIOUS,Unknown
2026-04-22T02:02:19.920471,1,Hidden,58:ba:d4:d9:87:a8,2,-36,SUSPICIOUS,Unknown
2026-04-22T02:02:20.143659,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:20.242027,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-64,SUSPICIOUS,Unknown
2026-04-22T02:02:20.387435,1,Hidden,58:ba:d4:d9:87:a8,2,-50,SUSPICIOUS,Unknown
2026-04-22T02:02:20.432890,1,Hidden,58:ba:d4:d9:87:a8,2,-36,SUSPICIOUS,Unknown
2026-04-22T02:02:20.468230,1,Folla,c0:e3:fb:d2:57:48,1,-86,SUSPICIOUS,Unknown
2026-04-22T02:02:21.184172,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:23.332886,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:23.436128,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:23.742321,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:24.256556,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:24.428697,1,Hidden,58:ba:d4:d9:87:a8,2,-42,SUSPICIOUS,Unknown
2026-04-22T02:02:24.529315,1,Hidden,58:ba:d4:d9:87:a8,2,-36,SUSPICIOUS,Unknown
2026-04-22T02:02:25.055738,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:25.176487,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:25.380328,1,Folla,c0:e3:fb:d2:57:48,1,-86,SUSPICIOUS,Unknown
2026-04-22T02:02:25.892920,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:25.997829,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:26.302683,1,Folla,c0:e3:fb:d2:57:48,1,-78,SUSPICIOUS,Unknown
2026-04-22T02:02:26.782085,1,Hidden,58:ba:d4:d9:87:a8,2,-42,SUSPICIOUS,Unknown
2026-04-22T02:02:27.410192,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-68,SUSPICIOUS,Unknown
2026-04-22T02:02:28.027814,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:02:28.131461,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-68,SUSPICIOUS,Unknown
2026-04-22T02:02:30.094474,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:30.365488,1,Hidden,58:ba:d4:d9:87:a8,2,-36,SUSPICIOUS,Unknown
2026-04-22T02:02:30.397719,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:30.762030,1,Hidden,1e:3c:d4:1f:3c:e0,9,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:30.911136,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:31.076983,1,WE_91A382,60:9b:b4:91:a3:88,4,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:31.217048,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:31.492366,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:31.637183,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:31.697090,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:32.345786,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:32.446744,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:32.734722,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:02:33.367505,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:33.470148,1,Folla,c0:e3:fb:d2:57:48,1,-78,SUSPICIOUS,Unknown
2026-04-22T02:02:33.833578,1,Hidden,1e:3c:d4:1f:3c:e0,9,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:33.879935,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:34.154562,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:34.258210,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:34.373931,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-70,SUSPICIOUS,Unknown
2026-04-22T02:02:34.391868,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:35.119233,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:35.473910,1,Hidden,1e:3c:d4:1f:3c:e0,9,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:35.928762,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:36.440434,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:36.747094,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:38.078282,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:38.180557,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:38.662520,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:38.809484,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:38.899512,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:39.172090,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:39.318175,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:39.620231,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:39.717756,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:39.917403,1,Hidden,34:0a:33:9e:5c:ad,8,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:40.026108,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:40.332134,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:40.639469,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:41.117555,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:41.160653,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:41.215157,1,WE_91A382,60:9b:b4:91:a3:88,4,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:41.316078,1,WE_91A382,60:9b:b4:91:a3:88,4,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:41.629880,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:42.316961,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:43.407393,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:43.925725,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:44.483307,1,Hidden,1e:3c:d4:1f:3c:e0,9,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:44.737207,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:44.840501,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:45.145302,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:45.213058,1,WE_91A382,60:9b:b4:91:a3:88,4,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:45.451185,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:45.758305,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:46.069744,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:46.168061,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:46.340417,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:46.548426,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:46.578339,1,Folla,c0:e3:fb:d2:57:48,1,-78,SUSPICIOUS,Unknown
2026-04-22T02:02:46.895736,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:47.060229,1,Hidden,58:ba:d4:d9:87:a8,2,-52,SUSPICIOUS,Unknown
2026-04-22T02:02:47.161329,1,Hidden,58:ba:d4:d9:87:a8,2,-42,SUSPICIOUS,Unknown
2026-04-22T02:02:47.194884,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:47.315832,1,Folla,c0:e3:fb:d2:57:48,1,-78,SUSPICIOUS,Unknown
2026-04-22T02:02:47.492490,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:02:47.601459,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-68,SUSPICIOUS,Unknown
2026-04-22T02:02:47.713003,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:02:48.421547,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:48.944066,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:49.141289,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:49.413800,1,Hidden,58:ba:d4:d9:87:a8,2,-52,SUSPICIOUS,Unknown
2026-04-22T02:02:49.617649,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:49.650547,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:49.734497,1,WE,b0:ac:d2:3b:3a:1f,11,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:50.162337,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:50.471411,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:50.933037,1,ghanam,60:9b:b4:3e:2c:3c,11,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:52.005480,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:52.107389,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:52.419846,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:52.517632,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:52.619707,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:52.926435,1,Folla,c0:e3:fb:d2:57:48,1,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:53.136691,1,WE_3EB0C3,58:be:72:3e:b0:cc,3,-84,SUSPICIOUS,Cisco Meraki
2026-04-22T02:02:53.440689,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:54.142389,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:54.239144,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-64,SUSPICIOUS,Unknown
2026-04-22T02:02:54.566647,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:54.668344,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:55.179645,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:55.282126,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:55.793310,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:56.273433,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:02:56.491700,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-72,SUSPICIOUS,Unknown
2026-04-22T02:02:56.580621,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:02:56.902090,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-66,SUSPICIOUS,Unknown
2026-04-22T02:02:56.920583,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:57.007724,1,WE,b0:ac:d2:3b:3a:1f,11,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:57.620194,1,WE,b0:ac:d2:3b:3a:1f,11,-76,SUSPICIOUS,Unknown
2026-04-22T02:02:58.055743,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:58.356365,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:02:59.275827,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:59.380792,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:02:59.686848,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:02:59.787339,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:03:00.913943,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:01.433940,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:01.761534,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:01.839385,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:01.940228,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:02.043907,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:02.350163,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:03:02.654442,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:03:03.379414,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:03.755177,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:03:03.953592,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:03:04.207675,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:04.501113,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:04.610882,1,Hidden,08:5a:11:5c:df:68,6,-76,SUSPICIOUS,Unknown
2026-04-22T02:03:05.312129,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:03:05.335517,1,Hidden,08:5a:11:5c:df:68,6,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:05.401629,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-72,SUSPICIOUS,Unknown
2026-04-22T02:03:06.037137,1,Folla,c0:e3:fb:d2:57:48,1,-70,SUSPICIOUS,Unknown
2026-04-22T02:03:06.361016,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:03:06.397041,1,Hidden,1e:3c:d4:1f:3c:e0,9,-94,SUSPICIOUS,Unknown
2026-04-22T02:03:06.649317,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:06.753269,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:07.263020,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:07.366975,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:07.677066,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:07.979118,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:08.493912,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:08.987564,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-64,SUSPICIOUS,Unknown
2026-04-22T02:03:09.208087,1,Folla,c0:e3:fb:d2:57:48,1,-84,SUSPICIOUS,Unknown
2026-04-22T02:03:09.310914,1,Folla,c0:e3:fb:d2:57:48,1,-72,SUSPICIOUS,Unknown
2026-04-22T02:03:09.620332,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:09.928122,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:10.644130,1,Folla,c0:e3:fb:d2:57:48,1,-82,SUSPICIOUS,Unknown
2026-04-22T02:03:10.821003,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-22T02:03:11.020291,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-22T02:03:11.155091,1,Folla,c0:e3:fb:d2:57:48,1,-74,SUSPICIOUS,Unknown
2026-04-22T02:03:11.351572,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-72,SUSPICIOUS,Unknown
2026-04-22T02:03:11.860346,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:03:11.971095,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-70,SUSPICIOUS,Unknown
2026-04-22T02:03:12.077481,1,Folla,c0:e3:fb:d2:57:48,1,-80,SUSPICIOUS,Unknown
2026-04-22T02:03:12.472289,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-62,SUSPICIOUS,Unknown
2026-04-22T02:03:12.541270,1,Hidden,1e:3c:d4:1f:3c:e0,9,-78,SUSPICIOUS,Unknown
2026-04-22T02:03:12.572317,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-70,SUSPICIOUS,Unknown
2026-04-22T02:03:12.773678,1,WE,b0:ac:d2:3b:3a:1f,11,-82,SUSPICIOUS,Unknown
