timestamp,sensor_id,ssid,bssid,channel,signal,classification,manufacturer
2026-04-21T21:23:53.868415,,Hidden,34:0a:33:9e:5c:ad,1,-82,SUSPICIOUS,Unknown
2026-04-21T21:23:53.874133,,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-21T21:23:55.511833,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-21T21:23:55.723047,1,Hidden,08:5a:11:5c:df:68,6,-84,SUSPICIOUS,Unknown
2026-04-21T21:23:55.966657,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-68,SUSPICIOUS,Unknown
2026-04-21T21:23:56.437561,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
2026-04-21T21:23:56.747085,1,Hidden,08:5a:11:5c:df:68,6,-78,SUSPICIOUS,Unknown
2026-04-21T21:23:57.298442,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-58,SUSPICIOUS,Unknown
2026-04-21T21:23:57.811323,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-64,SUSPICIOUS,Unknown
2026-04-21T21:23:58.318915,1,Folla,c0:e3:fb:d2:57:48,11,-78,SUSPICIOUS,Unknown
2026-04-21T21:23:58.425490,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-70,SUSPICIOUS,Unknown
2026-04-21T21:23:58.536386,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-64,SUSPICIOUS,Unknown
2026-04-21T21:23:58.743408,1,Hidden,1e:3c:d4:1f:3c:e0,9,-78,SUSPICIOUS,Unknown
2026-04-21T21:23:59.319111,1,WE,b0:ac:d2:3b:3a:1f,11,-78,SUSPICIOUS,Unknown
2026-04-21T21:24:01.740554,1,Galaxy Note20 Ultra 5G78de,32:3e:f8:cf:7c:2a,2,-84,SUSPICIOUS,Unknown
2026-04-21T21:24:02.201212,1,WE_3EB0C3,58:be:72:3e:b0:cc,3,-82,SUSPICIOUS,Cisco Meraki
2026-04-21T21:24:02.579263,1,Hidden,58:ba:d4:d9:87:a8,2,-44,SUSPICIOUS,Unknown
2026-04-21T21:24:03.300465,1,Hidden,58:ba:d4:d9:87:a8,2,-54,SUSPICIOUS,Unknown
2026-04-21T21:24:05.814056,1,Orange-RoQa,1e:3c:d4:2a:3c:1c,7,-70,SUSPICIOUS,Unknown
2026-04-21T21:24:06.187587,1,Hidden,58:ba:d4:d9:87:a8,2,-38,SUSPICIOUS,Unknown
